sender,no_reacts,text,label
$USER1512,0,Sa vina Putin! Vom scăpa de hoți!,OTHER
$USER0049,0,"Noi suntem buni,pasnici...",OTHER
$USER1162,0,Vine holera de la cadavrele din Ucraina,OTHER
$USER2946,0,"Dacă nu o sa iesim în stradă totii de peste tot ,o să fim ,ce i mai prosti din curtea școli.",INSULT
$USER0016,0,Maricuta Mamy adevarat.,OTHER
$USER1715,0,"Doamne iarta-ma,dar multi prosti mai Sunteti!",INSULT
$USER1370,3,"Bine că ți-ai dat arama pe față, că mulți oameni s-au încredințat vorbelor tale meșteșugite,care te ar fi dus undeva sus, bine că nu a fost să se întâmple...",OTHER
$USER0408,0,Sa intamplat cu mult timp in urma...Ai inteles?,OTHER
$USER0197,0,dejaba te opui k tot cap de pod se numește,OTHER
$USER2950,0,Paul Dumitru muie,ABUSE
$USER2064,0,"Seful Luis, vorbeste putin si de arahat???",INSULT
$USER1797,0,Si trebuie sa plateasca,OTHER
$USER1017,0,Felicitari AUR Bravo George! Mult succes si respect! Sustin AUR! Forta,OTHER
$USER1613,1,La mulți ani de 8 Martie ziua Femeii mult respect,OTHER
$USER0731,3,Zelenski are morcovi în cur cu tot cu frunze,INSULT
$USER1507,0,Jos sataniști lu americani,ABUSE
$USER0246,0,Milus Ravasi Vb frumos în p mea,PROFANITY
$USER1218,1,Sa de-a Dumnezeu,OTHER
$USER0086,0,"Germania e prima care va face asta, protejandusi astfel economia !!! Germania a votat impotriva aderarii Ucrainei la NATO",OTHER
$USER1774,0,"Război INSEAMĂ =MOARTEA NOASTRĂ ,NOI TREBUIE SĂ MURIM,ASTA ESTE ADEVĂRUL DE NEACCEPTAT!",OTHER
$USER0966,0,VĂ SALUT CU RESPECT..,OTHER
$USER2227,0,Ramona univers tu bati câmpii proastă calitate superioara,INSULT
$USER0284,2,Nu mai pot americanii de noi ! Vai câtă grijă !!!,OTHER
$USER1304,1,De ce ați exportat imbecililor,INSULT
$USER0283,0,Dar cât sta aia sa iasă din avion..s a cacat cumva,PROFANITY
$USER1712,2,OAMENI BUNI.. AFARĂ....DIN CASĂ.. CĂ NE OMOR COPII... DEMISIA... CRIMINALILOR,OTHER
$USER1666,1,Benvenuto in Romania grande Angelo Georgiani!!!!!!!!,OTHER
$USER0084,0,CE A FĂCUT KAMAL KABAL KANIBAL IN ROMÂNIA??????,OTHER
$USER0695,0,"Păcat că nu e in realitate,ar trebui făcut într-adevăr ,ca să scăpăm de ei.",OTHER
$USER0971,3,Cei care au muncit pentru adevăr 2 ani sunt Patrioți indiferent cine ori cum se numesc și se numește alianță -uniți împreună,OTHER
$USER4264,0,"Dute la somn duduie ca esti praf,grasana dreacu",ABUSE
$USER0663,0,Să mori tu... ??!!!,ABUSE
$USER0906,2,Urata natie nui suport... .sa plece dracu de la noi,PROFANITY
$USER0030,0,Bună dimineața!,OTHER
$USER2181,1,"Mă tu ești prost, ce tot bati din gura că nebunu!!",INSULT
$USER0101,0,Minți diabolice și în lumea civilizată ! Trebuie sa scăpăm de ei,OTHER
$USER2585,1,"ASTA SA FACEȚI DOAMNA SENATOR , BLOCATI TOATE ACESTE JEGURI CE CRED CA POT ACOPERI STRALUCIREA UNUI DIAMANT PRIN FAPTUL CA ARUNCA CU NOROI PESTE UN DIAMANT!",ABUSE
$USER1570,0,Și se uramareste facera uni singur sistem cu toate datele personale,OTHER
$USER1026,0,NU SEMNATI RECESAMANTUL!!! VETI FI DEPOSEDATI DE BUNURI!!,OTHER
$USER1229,1,Asta de la PSD este un lingău penibil,INSULT
$USER0743,0,Zelenski să facă pace săi dea cezarului cei al cezarului și sa restabilească pacea în lume .Atenție până la război vine valul 6 și să vedeți acolo război.,OTHER
$USER0115,6,"Bai tampitule, ukrainienii au macelarit copiii din Donbass. Rusii au cerut ajutorul lui Putin de 8 ani. Cine dracu manipuleaza stirile.??? Cei care vor razboiul din Ukraina!!",INSULT
$USER0496,0,Resursele țări sunt in mâna străinilor ???,OTHER
$USER1749,0,Un slugoci nenorocit,ABUSE
$USER0247,0,Vă salutăm din kaunas lituania viva romani,OTHER
$USER3394,0,Jigodii de politisti tot din banii nostri sunteti platiti,ABUSE
$USER1038,0,Știm că Simion era cu #rezist acum 10 ani,OTHER
$USER2665,0,Unde sunt acum parlamentarii ? Să scoată toată Romia în stradă ! Nu mai avem nevoie de cine nu reprezintă România şi interesele românilor ! Jos cu slugoii ! Să plece acasă !,ABUSE
$USER3886,0,Sclavii jandarmi sclaviii,ABUSE
$USER1615,0,Și bătrâni Vlad fel au fost omorâți,OTHER
$USER1507,0,"De ce ți cu América terhes dacă vin americani și ataca România și dau vina pe rusi, stai tu în prima linie",OTHER
$USER0791,1,De aia avem conștiința sa ne iertam unii pe altii,OTHER
$USER2850,0,Pe voi ar trebui sa va vacineze de 10 ori pote va reveniti din prostie,INSULT
$USER3000,0,Exosta 2 feluri de curve :alea deștepte și alea proaste.. Noi romanii suntem privite ca alea proaste Stam și la f... Și acceptam sa nu fim nici plătiți,ABUSE
$USER0076,0,Ionel Butuc Terhes=Puppet.,OTHER
$USER1167,2,O să vedeți voii jurnaliștilor falși și mincinoși o să primiți ce meritați cu minciunile voastre.,OTHER
$USER0120,0,FELICITĂRI DAN CHITIC !!!,OTHER
$USER0857,0,SCHIMBATIO PE URINA CAI BATRANA,OTHER
$USER1056,0,Domnule cite de multe sa mai faca ? Dar oameni nu o sa fie nici o data multumiti !! Dar nu a facut altul mai mult decit George!!,OTHER
$USER0863,2,Ai invitat iar toți cacaciosi ROMANIEI.,INSULT
$USER0246,0,Milus Ravasi prost te-a făcut mămica ta,INSULT
$USER0588,0,Sa te fut an gură ochelarist mincinos,ABUSE
$USER0263,0,Președinte Vine la fudate,OTHER
$USER0643,2,Neamtu e platit bine,OTHER
$USER0311,0,Nu e războiul nostru e al ucraneii nu avem treba,OTHER
$USER0754,0,Doamne ai mila de noi......Amin.,OTHER
$USER0846,0,Mergi pe altul live,OTHER
$USER0059,0,"Nu au pus frana ,scoate altceva pe piata",OTHER
$USER0770,0,I-mi era dor de D-stra si iata ca mi-a aparut live-ul,OTHER
$USER2066,0,Ii vom da jos pe libidinosi,ABUSE
$USER3592,0,"Mergeți, duceți-vă dracului de stafilococi putinisti !!!",ABUSE
$USER1286,1,"Vor sa imparta tara in trei, Moldova la rusi, Muntenia regat al Americanilor, Transilvania a Ungurilor.",OTHER
$USER1991,0,"Huo politiei, slugi ieftine si infecte",ABUSE
$USER3497,0,"Jos cu javrele, ieși bat joc de romani",ABUSE
$USER2909,0,"Daca esti prost de mic, cand cresti doar te joci...",INSULT
$USER2875,0,MAI DAȚIVĂ DRACU DE PROSTI,ABUSE
$USER1588,0,Transilvania independentă urmează,OTHER
$USER1563,0,lol... cele mai mari secrete...,OTHER
$USER0436,2,"Cu siguranța ,nu se va afla niciodată adevarul despre pandemie decât …numai ce se permite.,d le Terhes!!Adică,mai nimic!",OTHER
$USER1740,1,"Respect, doamna Diana!!! LA MULȚI ANI!!! PRIMĂVARA FRUMOASA!!! BUNULE DUMNEZEU AI GRIJA DE ROMANI. AMIN.",OTHER
$USER1253,1,Nenorociti ce sunteti toti din parlament,INSULT
$USER3850,0,Pe ei futui in gura!!!!,ABUSE
$USER0560,0,Vai si amar de ceea ce exista in Romania noastra draga,OTHER
$USER1250,0,Dragi Romani trebuie sa dam jos acesti mafioti din Guvern si Parlament care vor sa ne distruga Tara si pe noi si Copii nostri,OTHER
$USER1775,0,Pace vrem nu razboi .La război să meargă golanii care vor război.,INSULT
$USER1631,0,IL VREM PE IISUS,OTHER
$USER1811,0,dar cine vrea război?,OTHER
$USER1589,0,LA MULȚI ANI FERICITI TUTUROR MAMELOR DIN INTREAGA LUME,OTHER
$USER1689,0,MA CIUCA JOS MASCA,OTHER
$USER0761,0,Rusia-China-Japonia-Coread de nord se pișă pe Europa sa numai spun și alte tari.,INSULT
$USER1208,0,Nu avem nevoie de asa ceva,OTHER
$USER1385,0,Totul este invers,OTHER
$USER0440,0,Ruptă din rai ce să zic a venit cu noi ordine,OTHER
$USER0392,0,Satanelor plecați din Romania.Vrem pace.Neutralitate pentru ROMÂNIA.,ABUSE
$USER1482,0,Un gunoi împuțit împușcat,ABUSE
$USER1252,1,Minte cu nerușinare acest ministru a agriculturii,OTHER
$USER0718,2,"AMERICANII CRED CA POPORUL ROMAN E PROST SA LUPTE PENTRU EI.BAI AMERICA,AICI IN ROMANIA NOI FACEM PACE CU RUSIA SI NE VEDEM DE VIATA NOASTRA FRUMOASA.",OTHER
$USER1474,0,He crede ca esti patriot dar,OTHER
$USER1382,0,ASTA CAUTA SA IA ARDEALUL,OTHER
$USER1844,0,Pace. Libertate Neutralitate. Naționalizare. !!!Pentru. Români.. Pentru toți oamenii. !!!,OTHER
$USER0351,0,"Guvernul si iohanis trebuie sa plece azi,vom deveni carne de tun",OTHER
$USER1594,0,Bucureșteni dormiți!,OTHER
$USER0608,0,ramane sa mai plece si simion ...,OTHER
$USER0327,0,Terminati si cu nato ca nu ajunge ce armata este daca se extinde nenorocire si atunci trebue sa punem osu la lupta ce mai vorbiti,OTHER
$USER0526,1,An prima linie Iohanis după care Arafat si Câțu,OTHER
$USER2848,0,ZBIARA FIRAI A DREACU DE NEBUNA,ABUSE
$USER1360,0,Buna seara din Bruxelles,OTHER
$USER1623,0,"Din Anglia,va pup si va urez un calduros ,,LA MULTI ANI"",de ziua femeilor...",OTHER
$USER3309,0,"Jandarmii să-și dea botniță jos,sau tot slugile conducătorilor corupți au rămas?!",ABUSE
$USER0803,0,"Maria Urszenyi Du-te tu in armsta,ca nu o sa ne omoare copiii nostri pt niste nemernici care ne-au furst teritorii si ne-au oprimat comunitatea romana",INSULT
$USER3275,2,"Tradatori de tara, asta sunteti... televiziune de cacat! trambitele Moscovei! Va muma-n cur!",ABUSE
$USER0690,0,Vorbește despre România lăsați să-și rupă gâtul doar asta vorbiți că ne-am saturat ducă se dracului de sovietici,ABUSE
$USER1995,4,"Taci dracului de lătrau putinist .destabilizator și instigator .Idiotul care știe tot și în fond nimic .Ai găsiț-o pe Elodia ,bai știe tot .",ABUSE
$USER0872,2,A zis clar Lavrov că per Rusia o doare undeva daca UE mai cumpără sau nu gaz,OTHER
$USER1155,3,La București sa scăpăm de gunoiele din parlament,ABUSE
$USER0220,4,"Va Jucați cu focul , il provocați mai rău pe nebunul de Putin",OTHER
$USER1072,0,Da 10% DIN salariul de la Brüxel,OTHER
$USER3048,0,"Asta crezi dumneata că dracul nu este atât de negru. Nu subestima puterea satanei că te poate distruge repede, știu ce spun.",PROFANITY
$USER1848,0,Doamne ajuta acestui mare domn pentru curajul dumnealui .... cinste acestui om este de aplaudat.Respect .,OTHER
$USER1817,0,Are 100 de aplaudaci acolo,OTHER
$USER0653,0,Chitic ăsta aplaudă la ambasada Rusiei despre ce vorbim,OTHER
$USER1168,0,Doamne nu sa terminat Pandemie si acum Ne tot Anuntatii cresterii de Prețuri Imense. Sa se ocupe acest Guvern de Problemele Populatie. Ca nu au banii de Facturii.,OTHER
$USER2871,0,"Multe știi fata bine ca ai susținător un alt prost cu cit sunteti plătiți sa "" macaniti?",INSULT
$USER0952,0,Şi MIG?Şi Puma?,OTHER
$USER3879,0,Ami bag pula an guvern și an iohanis,ABUSE
$USER0093,0,Respect d ule avocat!,OTHER
$USER1897,0,Daca ne dau pusti mergem pe politicieni,OTHER
$USER1401,0,Nu mai suntem in ani 80....acum rachetele,OTHER
$USER1006,0,"Ce mai latră ,că asta numai minciuni spune .",INSULT
$USER3270,0,Ba ce destepti siteti voy le stiti pe toate,INSULT
$USER0787,0,În parlament de tradatori de tara .,OTHER
$USER1559,2,"Dacă pica putin, am sfeclit o",OTHER
$USER1589,0,SUSTIN RO-EXIT RO-EXIT RO-EXIT,OTHER
$USER0351,0,"Go home, si ia si prostul cu tine",INSULT
$USER4200,0,Niste hoti inputiti,INSULT
$USER0244,6,"VREA SA-L CONVINGA PE IOHANIS SI PE CIUCA SA PERMITA TRECEREA PRIN SPATIUL AERIAN SI TERESTRU SA TRIMITA EI ARME ,UCRAINIENILOR ...",OTHER
$USER0628,0,Asa pregătiți-vă sa o luați la freza,OTHER
$USER1094,0,Sa va dau la muie la amândoi,ABUSE
$USER0565,1,AVEM PORCI ÎN PARLAMENT,INSULT
$USER1235,0,Voi vorbiti ccurvelor din televiziune système satanist dute cu mata la razboi cu mata si hoti care à furat tara,ABUSE
$USER1394,0,Șansă păcii este o alianță Europa Asia,OTHER
$USER0246,0,Voi credeți că Dumnezeu se uită la voi cei comentați???,OTHER
$USER1323,1,Marș proștilor ați rămas în urmă,INSULT
$USER0649,0,Vaiiii! Ce fac ordinarii ăștia,ABUSE
$USER0849,0,Lăsați-vă de glume... de război avem noi nevoie?,OTHER
$USER1475,3,Daca vin rușii.. Noi am deliberat îl dăm pe Iohanis,OTHER
$USER0791,0,Săracilor so s...I ca si bogatul și săracul tot în aceasi direcție ajung,ABUSE
$USER1346,2,"Să vină Putin frate.... Mă pis pe ea Uniune Euro, să se plimbe cu tancurile TOATA Europa,....",INSULT
$USER4307,0,Un lingău ordinar!,INSULT
$USER2386,0,Domnule Lazarus. Care este solutia? Concret? Poze sexy cu sotia? Nu merge? Razboiul continua. Deci? Solutia? Sa postam poze in pula goala? O merge. ? Solutii te rugam,ABUSE
$USER3130,0,Tradatori sunt lingai stapinilor,INSULT
$USER0600,0,noi il auzimbine,OTHER
$USER0632,0,"Corect ,domnule Dan Chitic ,",OTHER
$USER1543,0,Dumnezeu sa de-a Putin bombe în capul lor,OTHER
$USER0685,0,"Raysaray Martinez dute dumneata dracului unde vrei cu sfantul tv in brațe , deocamdata in tara mea am dreptul sa imi spun parerea.",ABUSE
$USER1578,0,Doamne a esit covitu avenit războiu,OTHER
$USER0473,0,"Costi, ăsta este,, geniul Carpaților "" știe tot ce mănâncă guvernanții la wc.",INSULT
$USER1591,0,Sunt mulți care urmaresc din strainatate,OTHER
$USER0466,0,Prostul de chiriac stie tot prima era cu domnul covid acu domnul razboi,INSULT
$USER0098,0,Bună seara ! Vă urmăresc din España ! Felicitări !,OTHER
$USER3566,0,Toată tara ieșiți afara acum sau niciodată sa vadă gunoaiele ca poporul e puterea nu hoții care scumpesc tot,ABUSE
$USER0017,0,"Nici măcar nu știi ce înseamnă share ,doamne ferește cu ce specimene avem de a face vai de steaua ta",ABUSE
$USER0873,0,Văii ce sensibil,OTHER
$USER1419,0,Nicu Buculeasa a fost razboi pt.teritorii acum razboiul este intre dumnezeu si diavol. Intre crestini si satanisti. Satanistii vor face raca intre tari crestine pt. Al mania pe dumnezeu.,PROFANITY
$USER1429,0,NOI ROMANII SINTEM VAI ȘI AMAR DE NOI VB DE FACTURI DE PIENSII DE SALARII DE LOCURI DE MUNCA SA CONSTRUIM SPITALE ETC NU DE RĂZBOIUL ALTOR IMPERII,OTHER
$USER4073,0,SA. PIARĂ. DICTATURA. JOSNICA. SATANISTA. SLUGILE. IOHANES. GUVERN. PARLAMENTARI. CAGHEBISTI.,ABUSE
$USER0292,0,PUPINCURIȘTILOR,INSULT
$USER1528,4,Domnule Terhes vorbești mult dar nu înțeleg nimic..Halal și cinste Dianei Sosoaca înțelege și un copil mic..ceea ce spune ea..tu te invirti în jurul cozii și nu zici nimic..,OTHER
$USER0414,0,Mizeriilor nenorocite ce sunteți..... Nemenicilor,ABUSE
$USER0336,0,Huoooooo...gunoaielor,ABUSE
$USER2770,2,"Ești un căcat cu ochi,marș de aici",INSULT
$USER0236,0,"Dobitocule,nu sunt comentarii pro ruse,dar nu te duce capul că nu ți-ai făcut ultima doză.",INSULT
$USER2650,0,Du-te mă an mata cu NATO al tau cu tot !,ABUSE
$USER1429,0,EU MA ÎNTREB DE CE AMERICANII NU STAU LA EI PE TERITORIUL LOR SA LASE HOȚIILE ÎN CURTEA RUSILOR,OTHER
$USER1302,0,Exportați....uhahaaa,OTHER
$USER0421,0,"Sa te fut în gură de javra ,,,de ce nu saluți armata română nenorocito",ABUSE
$USER0006,0,Să moară mamaie câți intelectuali!,PROFANITY
$USER0136,0,Așa că stati cuminți că nu se știe cu ăștia Nu ziceți hop până nu treceți șanțul.E jale cu acest guvern da vina unul pe altul și ia comanda.....A ce v am zis Off nu mai scăpăm de asta ?,OTHER
$USER1446,0,"Gata, nu va mai suport! Hai, pa!",OTHER
$USER1384,0,Tehes da ti o calmata!,OTHER
$USER0633,2,Ce s-a supărat ăla asa? Zici ca la cine știe ce emisiune a venit,OTHER
$USER0528,0,rusine cacatilor,INSULT
$USER0236,0,Kamala la lăsat singur pe sclerozat,OTHER
$USER0084,0,TERHES E ȘCOLIT IN SUA VA DAȚI SEAMA,OTHER
$USER4196,0,MUTU KLAUS IOHANES E UN PERVERS UN CRIMINAL,INSULT
$USER0596,0,PUTIN ARE DREPTATE,OTHER
$USER0504,0,Nu.i războiu nostru satanista vrea să ne bage în război ...huuuoooo,ABUSE
$USER1249,0,ATENȚIE LA VECHI SECURIȘTI ACTUAL CONDUCĂTORI VÂNZĂTORI DE ȚARĂ TRADATORI ACUM OFERĂ ȘI OAMENI CA ȘI CARNE DE TUN ATENȚIE LA NEATENȚIE,ABUSE
$USER2794,0,Trei rahați alterați!,INSULT
$USER1687,0,Demisia guvernului tradator si criminal,OTHER
$USER1229,2,Dacă dați legea asta trebuie sa va dați demisia … Parlamentul devine inutil !!!,OTHER
$USER0476,0,Puteți sa va puneți mana la gura sa nu mai mințiți atât,OTHER
$USER0296,0,huoooo ciolacu si căcâțu,INSULT
$USER4304,0,Ciucă cand vorbește zici că il strânge cineva de coaie!,PROFANITY
$USER1402,0,Sa scapam de voi,OTHER
$USER0941,0,Putin este al doilea dupa dumnezeu,OTHER
$USER0901,0,Buna seara!Si eu cred!,OTHER
$USER1857,0,"De ce nu ieșiți mai mulți, vreți să vă ia copii?? Sunteți spălați pe creier, ce aveți oameni buni, nu mai judecați limpede??",OTHER
$USER0821,0,Rusineee javre imputite javre PUTIN VREA PACE TRAIASCA PUTIN JAVRE MINCINOASE,ABUSE
$USER0911,0,autocarul ala auriu al AUR rupea ... v-ți gândit?... Nicoleta Tobos are mare valoare dacă duce in italia numai câți știu eu ...ajunge băi Luise,OTHER
$USER0137,0,Atunci cum de in italia over 50 trebuie sa se intepe obligatoriu mars Terhes,INSULT
$USER1291,0,CHIAR NU VEDETI CA AMERICANII INGENUNCHEAZA EUROPA ECONOMIC ? CHIAR NU VEDETI CA VOR RAZBOI IN EST ?...CE DRACU ....NU AVETI CRETER SA JUDECATI ?,PROFANITY
$USER0099,0,marim bugetu la aparare?care industriasi au nevoie de bani?)),OTHER
$USER1745,0,PACE ! PACE ! PACE !,OTHER
$USER1631,0,CINE ISI URASTE SEMENUL E UN CRIMINAL,OTHER
$USER0820,0,Mam pisat pe mine ahaha,PROFANITY
$USER0379,0,Vă mâncă în cur .Nu o să mai plece ăștia? Ce o să mai furați?Ăștia ne ia tot vouă că de la noi săracii nu au decât viața.,PROFANITY
$USER3082,0,Marsh la kkt idioților voi ce plm vreți,INSULT
$USER0260,3,Ai vandut tara strainilor,OTHER
$USER1328,0,Bună seara. O seară frumoasă va dorim,OTHER
$USER0015,0,RUSII NU AU MANCAT BATAIE PANA ACUM ??????? DAR AMERICANI ???????????????????????????????????,OTHER
$USER3317,0,Prosti la protest,INSULT
$USER3258,0,Du-te mă și te culcă tu ești moderatoare vad căci ești pișată tot pe tine vine putin și te fute,ABUSE
$USER1224,0,Ducetiva la dracu cu toții du-te tu an armată,ABUSE
$USER3644,0,Maria Cristogel așa am zis și eu la sclavi ăștia ce ne-au vândut pe o pungă de malai atâta valoare au,ABUSE
$USER0629,0,"NULITATILE DE CANAL : PSD PNL SI CELELALTE JAVRE DILUATE , VOR PICA LA URGENTA , STIU ACEST LUCRU , NU POT SA MAI CONTROLEZE NIMIC . TAVALUGUL A DEMARAT . DECI : REVOLUTIE REALA .",ABUSE
$USER3591,0,Jandarmeria sa duca dracului la sparanghel sal pupe in cur nenorociti,INSULT
$USER0126,2,BRAVO DESPINA SPOIALA!!! MULTUMIM PENTRU TOT CE FACI PENTRU ROMANIA NOASTRA!,OTHER
$USER2555,0,"Du.te dracu si lupta tu pe front di lasa.ne in pace! Mars cu razboiul vostru, satanistilor!",ABUSE
$USER0613,3,"Neamțule, lasă-l să vb pe Dan Chitic! El e vocea noastră.. Dar tu??",OTHER
$USER0307,0,Gata ba nea bagat reclama,OTHER
$USER0861,1,Putin e vinovat trebuie să plătească,OTHER
$USER1813,0,Nu mi omorî copilul gunoi de președinte,ABUSE
$USER1046,0,Ia spune tu cum Nu ne interesează ce zici Terhes,OTHER
$USER0340,0,Pace și neutralitate!,OTHER
$USER1490,0,Romania Neutra!,OTHER
$USER0526,0,Ionny Pella Adevarat broo,OTHER
$USER0203,0,Adrian Turcu tu ești unul din ei,OTHER
$USER0684,0,"Nu România a imprumutat !!!!!! ,.jegurile de criminali financiari prin care grăbesc moartea populației!!!!",ABUSE
$USER2867,3,Pe scurt România este o cauza pierduta nu cred c-o mai valveaza nici dracu nu vad pe cineva în măsura sa ne scoată di căcat poate dacă se reincarneaza Ceaușescu,PROFANITY
$USER1307,1,"Eu zic ca nu e asa ușor sa faci o țară ca și România praf în 30 de ani,dar ei chiar au reușit",OTHER
$USER0696,0,"Din 1950 și până în prezent, criminali i ăia internaționali au distrus zeci de țări și au ucis zeci de milioane de oameni. De ce bă nu va curs niciodată lacrimile de crocodil la niciunul?",OTHER
$USER3766,0,"Felicitări AUR ,jos hoți, doamne dă-le sănătate să poată lupta cu hienele, doamne ajuta ne să scăpăm de ticalosi acestei țărișoare, jos IOHANNIS !",INSULT
